"so_domain","so_nbr","so_ship","sod_line","sod_site","sod_due_date","sod_qty_ord","sod_price","sod_disc_pct","ad_name_src","ad_line1_src","ad_line2_src","ad_city_src","ad_state_src","ad_zip_src","ad_county_src","ad_ctry_src","ad_country_src","ad_name_dest","ad_line1_dest","ad_line2_dest","ad_city_dest","ad_state_dest","ad_zip_dest","ad_county_dest","ad_ctry_dest","ad_country_dest"
"23ger","SO031505","10C1001",6,"23-500",03/25/15,400,18.04657,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"23ger","SO031505","10C1001",7,"23-300",03/25/15,5000,29.4954721863,20,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"23ger","SO031505","10C1001",8,"23-300",03/25/15,5000,5.1746442432,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"23ger","SO031505","10C1001",9,"23-300",03/25/15,5000,6.468305304,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"23ger","SO031505","10C1001",10,"23-300",03/25/15,5000,7.76197,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","MediLogic","827 Starview Way","","Bridgewater","NJ","08807","","USA","USA"
"23ger","SO031506","10C1002",1,"23-200",03/25/15,200,2.26391,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"23ger","SO031506","10C1002",2,"23-200",03/25/15,200,6.46831,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"23ger","SO031506","10C1002",3,"23-200",03/25/15,200,3.02717,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"23ger","SO031506","10C1002",4,"23-200",03/25/15,200,2.91074,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"23ger","SO031506","10C1002",5,"23-200",03/25/15,200,2.17335,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"23ger","SO031506","10C1002",6,"23-200",03/25/15,200,32.341525,50,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Houston Automotive Group","801 Louisiana, Suite 700","","Houston","TX","77002","","USA","USA - TAX PURPOSE"
"23ger","SO031507","10C1003",1,"23-100",03/25/15,4,3234.15265,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"23ger","SO031507","10C1003",2,"23-100",03/25/15,4,8499.35317,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Pacific Health Care Systems","600 Calle de Los Caminos","","Los Angeles","CA","90212","Los Angeles","USA","USA - TAX PURPOSE"
"23ger","SO031508","10C1004",1,"23-300",03/25/15,160,10.2344113842,12,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"23ger","SO031508","10C1004",2,"23-300",03/25/15,160,10.2344113842,12,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"23ger","SO031508","10C1004",3,"23-300",03/25/15,160,18.2147477361,12,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"23ger","SO031508","10C1004",4,"23-300",03/25/15,160,18.2147504,12,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"23ger","SO031508","10C1004",5,"23-300",03/25/15,160,388.09832,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"23ger","SO031508","10C1004",6,"23-400",03/25/15,750,1.66882,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Price Chopper","501 Duanesburg Road","","Schenectady","NY","12306","","USA","USA - TAX PURPOSE"
"23ger","SO031509","11C1001",1,"23-300",03/25/15,240,10.0111358574,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Chiro Foods Limited","5041 Gateway Blvd. NW","","Edmonton","AB","T5A 0A7","","CA","CANADA"
"23ger","SO031509","11C1001",2,"23-300",03/25/15,240,10.0111358574,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Chiro Foods Limited","5041 Gateway Blvd. NW","","Edmonton","AB","T5A 0A7","","CA","CANADA"
"23ger","SO031509","11C1001",3,"23-300",03/25/15,240,17.8173719377,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Chiro Foods Limited","5041 Gateway Blvd. NW","","Edmonton","AB","T5A 0A7","","CA","CANADA"
"23ger","SO031509","11C1001",4,"23-300",03/25/15,240,17.8173685,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Chiro Foods Limited","5041 Gateway Blvd. NW","","Edmonton","AB","T5A 0A7","","CA","CANADA"
"23ger","SO031509","11C1001",5,"23-300",03/25/15,240,393.03026,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Chiro Foods Limited","5041 Gateway Blvd. NW","","Edmonton","AB","T5A 0A7","","CA","CANADA"
"23ger","SO031509","11C1001",6,"23-400",03/25/15,240,1.69003,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Chiro Foods Limited","5041 Gateway Blvd. NW","","Edmonton","AB","T5A 0A7","","CA","CANADA"
"23ger","SO031510","11C1000",1,"23-100",03/25/15,2,3275.252194419,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031510","11C1000",2,"23-100",03/25/15,2,8607.3627669331,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031510","11C1000",3,"23-100",03/25/15,150,69.6973666973,12.0661157,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031510","11C1000",4,"23-100",03/25/15,150,36.0932791825,17.76119514,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031510","11C1000",5,"23-100",03/25/15,2,3275.25219,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031510","11C1000",6,"23-100",03/25/15,2,8607.36277,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",1,"23-300",03/25/15,75,12.5769684266,20,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",2,"23-300",03/25/15,50,11.5184069174,20,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",3,"23-300",03/25/15,50,22.5337350976,20,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",4,"23-500",03/25/15,300,18.27591,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",5,"23-300",03/25/15,4950,29.8703000131,20,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",6,"23-300",03/25/15,4950,5.2404035111,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",7,"23-300",03/25/15,4950,6.5505043888,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",8,"23-300",03/25/15,4950,7.86061,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",9,"23-500",03/25/15,300,7.8475,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031511","11C1000",10,"23-500",03/25/15,300,10.45461,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cryocath Technologies Inc.","16771 Ch Ste-Marie","","Kirkland","QC","H9J 0A7","","CA","CA"
"23ger","SO031512","11C1002",1,"23-200",03/25/15,150,2.29268,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","General Motors of Canada","1908 Colonel Sam Drive","","Oshawa","","L1H 8P7","","CA","CANADA"
"23ger","SO031512","11C1002",2,"23-200",03/25/15,150,6.5505,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","General Motors of Canada","1908 Colonel Sam Drive","","Oshawa","","L1H 8P7","","CA","CANADA"
"23ger","SO031512","11C1002",3,"23-200",03/25/15,150,3.06564,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","General Motors of Canada","1908 Colonel Sam Drive","","Oshawa","","L1H 8P7","","CA","CANADA"
"23ger","SO031512","11C1002",4,"23-200",03/25/15,150,2.94773,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","General Motors of Canada","1908 Colonel Sam Drive","","Oshawa","","L1H 8P7","","CA","CANADA"
"23ger","SO031512","11C1002",5,"23-200",03/25/15,150,2.20097,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","General Motors of Canada","1908 Colonel Sam Drive","","Oshawa","","L1H 8P7","","CA","CANADA"
"23ger","SO031512","11C1002",6,"23-200",03/25/15,150,32.75252,50,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","General Motors of Canada","1908 Colonel Sam Drive","","Oshawa","","L1H 8P7","","CA","CANADA"
"23ger","SO031513","12C1000",1,"23-100",03/25/15,2,44275,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Alcon Laboratories","Jose Ma. Rico No. 418","","Mexico City","","03100","","MX","MEXICO"
"23ger","SO031513","12C1000",2,"23-100",03/25/15,2,116354.7,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Alcon Laboratories","Jose Ma. Rico No. 418","","Mexico City","","03100","","MX","MEXICO"
"23ger","SO031513","12C1000",3,"23-100",03/25/15,150,942.172,12.0661157,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Alcon Laboratories","Jose Ma. Rico No. 418","","Mexico City","","03100","","MX","MEXICO"
"23ger","SO031513","12C1000",4,"23-100",03/25/15,150,487.9105,17.76119403,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Alcon Laboratories","Jose Ma. Rico No. 418","","Mexico City","","03100","","MX","MEXICO"
"23ger","SO031513","12C1000",5,"23-100",03/25/15,2,44275,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Alcon Laboratories","Jose Ma. Rico No. 418","","Mexico City","","03100","","MX","MEXICO"
"23ger","SO031513","12C1000",6,"23-100",03/25/15,2,116354.7,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Alcon Laboratories","Jose Ma. Rico No. 418","","Mexico City","","03100","","MX","MEXICO"
"23ger","SO031514","12C1001",1,"23-200",03/25/15,300,30.9925,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cooper Automotive De Mexico","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031514","12C1001",2,"23-200",03/25/15,300,88.55,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cooper Automotive De Mexico","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031514","12C1001",3,"23-200",03/25/15,300,41.4414,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cooper Automotive De Mexico","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031514","12C1001",4,"23-200",03/25/15,300,39.8475,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cooper Automotive De Mexico","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031514","12C1001",5,"23-200",03/25/15,300,29.7528,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cooper Automotive De Mexico","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031514","12C1001",6,"23-200",03/25/15,300,442.75,50,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Cooper Automotive De Mexico","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031515","12C1002A",1,"23-300",03/25/15,240,135.330965,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Commercial Mexicana Supermarket","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031515","12C1002A",2,"23-300",03/25/15,240,135.330965,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Commercial Mexicana Supermarket","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031515","12C1002A",3,"23-300",03/25/15,240,240.856,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Commercial Mexicana Supermarket","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031515","12C1002A",4,"23-300",03/25/15,240,240.856,15,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Commercial Mexicana Supermarket","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031515","12C1002A",5,"23-300",03/25/15,240,5313,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Commercial Mexicana Supermarket","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031515","12C1002A",6,"23-400",03/25/15,1000,22.8459,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Commercial Mexicana Supermarket","Poinente 150 No. 956","","Mexico City","","02300","","MX","MEXICO"
"23ger","SO031516","20C1001",1,"23-400",03/25/15,1000,1.29,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Bon Marche","Rue Nicolas Appert","","Vileneuve D'Ascp","","59650","","FR","FRANCE"
"23ger","SO031517","20C1002",1,"23-100",03/25/15,3,2500,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","BGM","20 Rue Gauthey","","Paris","","75017","","FR","FR"
"23ger","SO031517","20C1002",2,"23-100",03/25/15,3,6570,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","BGM","20 Rue Gauthey","","Paris","","75017","","FR","FR"
"23ger","SO031517","20C1002",3,"23-100",03/25/15,2,2500,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","BGM","20 Rue Gauthey","","Paris","","75017","","FR","FR"
"23ger","SO031517","20C1002",4,"23-100",03/25/15,2,6570,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","BGM","20 Rue Gauthey","","Paris","","75017","","FR","FR"
"23ger","SO031517","20C1002",5,"23-100",03/25/15,150,53.2,12.0661157,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","BGM","20 Rue Gauthey","","Paris","","75017","","FR","FR"
"23ger","SO031517","20C1002",6,"23-100",03/25/15,150,27.55,17.76119403,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","BGM","20 Rue Gauthey","","Paris","","75017","","FR","FR"
"23ger","SO031518","21C1001",1,"23-300",03/25/15,75,11.16,7,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Hospital Equipment Services","Ijsselkade 20","","Kampen","","8261 AB","","NL","NL"
"23ger","SO031518","21C1001",2,"23-300",03/25/15,50,10.2207,7,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Hospital Equipment Services","Ijsselkade 20","","Kampen","","8261 AB","","NL","NL"
"23ger","SO031518","21C1001",3,"23-300",03/25/15,80,19.995,7,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Hospital Equipment Services","Ijsselkade 20","","Kampen","","8261 AB","","NL","NL"
"23ger","SO031520","22C1000",1,"23-200",03/25/15,330,1.44628,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Auto-Plas International","90 Main Road","","Essex","","SS54JH","","GB","UNITED KINGDOM"
"23ger","SO031520","22C1000",2,"23-200",03/25/15,330,4.13223,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Auto-Plas International","90 Main Road","","Essex","","SS54JH","","GB","UNITED KINGDOM"
"23ger","SO031520","22C1000",3,"23-200",03/25/15,330,1.93388,0,"QMI German Division","Walther-Cronberg Platz 12","","Franfurt","","60594","","DE","GERMANY","Auto-Plas International","90 Main Road","","Essex","","SS54JH","","GB","UNITED KINGDOM"
